YEAR,MO,DY,ALLSKY_SFC_SW_DWN,WS2M,PRECTOTCORR,RH2M,QV2M,T2M_RANGE,PS,WS50M_RANGE,WS10M_RANGE
2020,4,2,6.34,3.77,0.15,82.44,8.06,-267.72,96.18,2.73,3.24
2020,4,3,6.05,4.2,0.01,75.06,7.63,-265.75,96.37,6.09,5.49
2020,4,4,6.89,2.2,0.0,58.94,7.14,-264.06,96.45,11.34,7.77
2020,4,5,4.81,6.3,0.0,59.56,8.48,-261.78,95.92,10.52,9.08
2020,4,6,5.6,2.19,0.13,85.69,9.03,-268.25,96.35,4.1,3.09
2020,4,7,6.44,2.55,0.15,79.75,8.18,-268.27,96.22,3.52,3.91
2020,4,8,6.06,3.05,0.64,78.88,7.93,-268.35,96.2,2.73,3.5
2020,4,9,5.0,3.28,2.74,83.56,7.93,-268.49,96.04,2.48,3.0
2020,4,10,3.38,4.07,10.78,91.5,8.24,-269.83,95.9,2.99,3.6
2020,4,11,5.48,3.02,2.21,81.81,7.93,-267.97,96.22,1.66,2.16
2020,4,12,6.93,1.98,0.0,74.19,7.45,-266.0,96.56,3.82,3.45
2020,4,13,7.37,2.21,0.0,67.56,7.26,-265.66,96.5,3.55,3.55
2020,4,14,7.17,1.65,0.01,64.19,7.75,-265.93,96.4,1.95,2.46
2020,4,15,6.59,1.62,0.0,64.56,8.3,-265.47,96.52,3.07,2.57
2020,4,16,6.38,1.44,0.32,58.94,8.18,-266.73,95.88,3.88,3.04
2020,4,17,5.24,2.14,1.81,80.75,9.58,-270.03,95.91,2.92,3.11
2020,4,18,7.36,1.83,0.0,65.5,8.97,-264.49,96.16,4.1,2.61
2020,4,19,7.0,1.77,0.0,63.0,9.16,-265.73,96.09,3.15,2.38
2020,4,20,7.06,1.19,0.0,61.62,9.58,-267.24,95.96,3.35,1.94
2020,4,21,5.87,0.99,0.0,54.38,8.67,-267.09,95.93,2.55,2.45
2020,4,22,7.35,1.52,0.0,46.31,7.81,-267.45,95.62,4.27,3.33
2020,4,23,6.24,4.35,0.05,78.5,9.7,-266.45,95.77,4.23,5.06
2020,4,24,3.27,2.19,0.06,69.88,9.09,-263.48,95.42,6.69,3.78
2020,4,25,4.32,4.71,6.52,87.88,9.46,-270.27,95.53,6.79,6.62
2020,4,26,6.2,4.15,9.19,81.69,8.73,-268.44,96.01,4.93,3.73
2020,4,27,6.96,2.4,0.03,75.44,8.24,-265.22,96.1,4.27,4.69
2020,4,28,7.85,1.94,0.01,76.88,8.97,-265.71,95.95,3.75,4.49
2020,4,29,5.98,2.18,0.66,82.38,10.01,-267.13,96.05,2.99,3.66
2020,4,30,7.13,2.83,0.0,75.94,9.46,-265.43,96.14,3.37,3.82
2020,5,1,7.62,3.63,0.0,72.31,8.85,-266.03,96.04,4.54,4.54
2020,5,2,6.97,3.45,0.05,80.38,9.09,-265.8,95.98,2.28,2.99
2020,5,3,7.86,3.52,0.0,69.0,8.48,-264.39,95.86,2.92,3.38
2020,5,4,7.71,3.14,0.0,66.44,8.42,-266.14,95.87,3.5,3.58
2020,5,5,4.5,3.53,4.22,72.0,8.79,-266.25,95.73,5.46,5.18
2020,5,6,5.19,5.27,4.67,84.94,10.19,-267.92,96.03,3.19,4.3
2020,5,7,7.99,3.27,0.01,71.06,9.03,-265.1,96.19,4.9,4.05
2020,5,8,7.9,3.64,0.0,56.94,8.67,-266.35,95.91,9.55,7.95
2020,5,9,3.34,3.34,4.73,77.12,9.95,-268.65,95.81,7.04,4.49
2020,5,10,8.09,3.67,0.0,72.62,9.03,-266.92,96.38,6.4,5.36
2020,5,11,7.99,1.68,0.0,53.38,7.63,-264.62,96.62,1.72,2.33
2020,5,12,8.16,1.47,0.0,48.19,8.0,-265.13,96.53,2.7,2.15
2020,5,13,7.93,1.22,0.0,39.75,7.63,-266.16,96.37,1.46,1.46
2020,5,14,7.45,1.63,0.0,45.94,8.97,-265.08,96.1,3.01,1.87
2020,5,15,7.84,2.24,0.0,43.81,9.22,-261.55,96.02,8.05,4.0
2020,5,16,8.16,2.41,0.0,39.62,9.28,-260.24,96.03,7.37,3.9
2020,5,17,7.91,2.88,0.0,42.06,9.89,-263.57,96.15,4.19,2.02
2020,5,18,8.16,3.67,0.0,39.88,9.28,-261.76,96.07,2.76,2.61
2020,5,19,7.75,2.45,0.0,37.62,9.34,-261.85,96.09,3.46,2.55
2020,5,20,8.11,2.21,0.0,37.38,9.09,-263.21,95.91,2.73,2.41
2020,5,21,8.38,1.65,0.0,35.69,8.48,-261.36,95.77,4.16,2.76
2020,5,22,7.93,4.04,0.06,57.12,11.11,-262.02,95.94,4.77,4.86
2020,5,23,6.26,5.77,1.13,78.56,11.72,-267.55,96.09,3.28,3.02
2020,5,24,6.62,5.57,2.56,64.88,8.3,-270.7,95.92,5.41,5.16
2020,5,25,8.12,3.12,0.0,59.19,8.06,-266.43,96.26,6.87,5.58
2020,5,26,7.79,1.62,0.0,53.88,8.36,-263.34,96.31,2.53,3.06
2020,5,27,7.96,2.33,0.0,63.75,10.31,-264.62,96.16,3.77,4.45
2020,5,28,8.06,3.45,0.02,75.12,10.56,-266.23,96.27,0.95,2.15
2020,5,29,7.85,3.73,0.06,74.44,9.58,-268.0,96.48,4.94,5.08
2020,5,30,8.38,2.55,0.0,69.38,9.03,-266.03,96.48,3.8,4.32
2020,5,31,8.64,2.65,0.0,68.69,9.4,-265.56,96.34,3.47,4.33
2020,6,1,8.35,1.53,0.0,54.19,8.54,-264.01,96.04,3.16,3.5
2020,6,2,7.51,4.4,0.0,59.88,10.19,-262.87,95.56,8.04,7.79
2020,6,3,7.81,3.78,0.0,73.69,10.25,-267.52,95.94,4.18,4.34
2020,6,4,8.45,2.22,0.0,58.12,8.36,-264.96,96.21,3.81,4.16
2020,6,5,8.43,2.66,0.0,56.38,9.22,-263.86,96.3,2.01,3.02
2020,6,6,8.18,1.48,0.0,51.62,10.8,-264.71,96.0,3.26,2.8
2020,6,7,8.25,1.24,0.0,48.12,10.5,-264.74,95.73,3.05,3.48
2020,6,8,8.17,1.81,0.0,55.62,10.86,-265.56,95.66,2.8,3.18
2020,6,9,8.42,2.45,0.0,62.88,10.86,-266.65,95.84,4.83,5.2
2020,6,10,8.5,2.48,0.0,63.44,10.74,-264.99,95.94,2.98,3.59
2020,6,11,8.48,3.64,0.0,58.38,10.13,-265.88,95.94,2.98,3.45
2020,6,12,8.47,3.8,0.0,63.19,10.07,-264.75,95.95,3.09,3.29
2020,6,13,8.46,2.51,0.0,43.38,8.12,-264.27,95.66,4.8,4.37
2020,6,14,8.5,2.45,0.0,64.25,10.44,-266.02,95.72,3.66,4.21
2020,6,15,8.31,2.1,0.0,63.81,10.19,-265.93,95.92,3.97,4.88
2020,6,16,8.51,1.67,0.0,51.56,9.22,-264.14,95.95,3.32,3.75
2020,6,17,8.28,1.58,0.0,44.5,9.58,-265.37,95.86,2.59,3.01
2020,6,18,8.08,4.12,0.0,58.0,10.99,-263.53,95.73,8.15,7.9
2020,6,19,7.52,5.52,0.01,75.44,12.63,-266.49,95.66,3.66,4.54
2020,6,20,7.59,3.88,0.12,66.44,11.84,-266.22,95.69,3.27,2.62
2020,6,21,8.1,3.02,0.0,52.06,10.38,-263.9,95.73,3.2,2.74
2020,6,22,8.52,3.76,0.0,52.5,10.31,-265.44,95.78,4.21,4.9
2020,6,23,8.76,2.9,0.0,61.5,10.74,-265.27,96.14,3.55,4.14
2020,6,24,8.49,2.28,0.01,69.06,11.17,-266.83,96.3,3.07,3.76
2020,6,25,8.15,1.96,0.0,69.38,11.84,-264.27,96.06,3.6,4.63
2020,6,26,8.48,1.66,0.0,57.75,11.54,-263.92,95.8,3.04,3.8
2020,6,27,8.35,2.26,0.0,53.62,11.96,-266.56,95.7,3.26,3.22
2020,6,28,8.11,2.76,0.0,48.94,10.99,-265.49,95.63,3.01,3.34
2020,6,29,8.09,4.02,0.0,59.5,12.21,-265.06,95.47,2.05,3.04
2020,6,30,7.74,3.77,0.0,68.25,13.37,-265.62,95.41,3.05,3.48
2020,7,1,7.98,2.28,0.0,58.88,11.84,-266.53,95.47,3.24,4.1
2020,7,2,8.39,2.16,0.0,49.75,11.17,-263.09,95.37,2.82,3.88
2020,7,3,8.16,1.76,0.0,51.06,12.39,-265.35,95.44,3.53,4.28
2020,7,4,8.12,1.99,0.0,53.44,12.39,-265.49,95.54,3.58,4.52
2020,7,5,7.62,2.17,0.0,62.12,13.92,-264.37,95.2,5.04,6.08
2020,7,6,7.15,2.4,0.0,68.81,15.08,-265.49,95.07,2.73,3.77
2020,7,7,6.97,3.32,0.0,77.31,15.69,-266.7,95.32,4.13,4.7
2020,7,8,8.1,2.91,0.0,70.94,13.98,-265.74,95.67,3.86,4.71
2020,7,9,8.0,2.92,0.06,74.81,14.16,-266.56,95.65,4.9,5.9
2020,7,10,7.65,2.35,0.05,75.12,14.95,-266.83,95.65,3.59,4.65
2020,7,11,7.92,2.45,0.0,67.94,14.34,-265.97,95.69,3.19,4.01
2020,7,12,7.89,3.59,0.0,62.19,13.61,-266.29,95.46,1.99,3.07
2020,7,13,7.69,3.47,0.0,69.56,14.59,-266.21,95.25,3.88,4.53
2020,7,14,8.03,1.92,0.0,60.31,13.55,-265.44,95.48,3.2,4.41
2020,7,15,8.05,1.52,0.0,63.25,14.22,-264.98,95.77,3.02,3.92
