YEAR,MO,DY,ALLSKY_SFC_SW_DWN,WS2M,PRECTOTCORR,RH2M,QV2M,T2M_RANGE,PS,WS50M_RANGE,WS10M_RANGE
2020,4,26,1.57,0.86,5.67,86.88,5.25,-267.72,100.29,5.59,4.09
2020,4,27,2.4,0.86,1.9,84.5,4.58,-268.06,100.14,1.88,1.26
2020,4,28,6.56,0.52,0.07,73.88,4.82,-261.27,100.86,3.79,2.18
2020,4,29,4.0,0.53,0.17,74.06,5.0,-262.28,101.4,3.79,2.36
2020,4,30,1.68,0.9,16.56,90.56,6.53,-267.44,100.92,4.74,2.51
2020,5,1,3.98,0.39,15.24,91.94,8.91,-265.56,99.54,5.93,3.04
2020,5,2,7.4,0.52,0.01,75.25,6.71,-262.11,100.22,3.81,2.58
2020,5,3,6.67,0.39,1.11,81.06,8.67,-260.96,99.66,3.22,1.44
2020,5,4,4.88,0.52,0.73,73.31,6.71,-261.71,99.47,5.34,3.23
2020,5,5,8.11,0.58,0.0,65.44,4.39,-264.02,100.15,2.49,2.09
2020,5,6,3.48,0.45,2.15,77.06,5.07,-262.22,100.04,4.27,2.62
2020,5,7,6.71,0.45,0.13,68.69,5.31,-263.66,99.65,3.59,1.83
2020,5,8,3.01,0.46,8.93,76.88,4.88,-265.85,99.71,4.85,3.2
2020,5,9,6.48,1.16,0.7,64.19,3.11,-268.04,99.8,3.52,2.35
2020,5,10,7.18,0.73,0.04,68.31,4.52,-261.0,100.59,3.6,2.37
2020,5,11,3.92,0.52,3.51,83.75,6.29,-264.9,100.02,4.41,2.42
2020,5,12,7.77,0.73,0.0,61.88,3.91,-263.87,100.51,2.9,2.12
2020,5,13,8.44,0.56,0.0,61.31,3.72,-260.71,101.37,2.81,1.4
2020,5,14,7.96,0.41,0.28,66.25,5.07,-257.37,101.33,5.23,2.66
2020,5,15,6.19,0.38,7.46,84.5,9.52,-259.96,100.28,3.81,1.96
2020,5,16,7.43,0.3,8.51,76.0,8.67,-261.3,100.74,5.37,2.51
2020,5,17,6.64,0.33,0.04,74.0,6.71,-264.97,101.47,1.63,0.95
2020,5,18,4.59,0.32,0.02,75.69,7.39,-262.56,101.13,3.55,1.77
2020,5,19,7.88,0.66,0.0,66.62,5.68,-264.09,101.51,4.84,2.99
2020,5,20,8.59,0.51,0.0,67.0,5.25,-260.91,102.0,1.8,0.99
2020,5,21,8.6,0.38,0.0,70.25,5.74,-260.12,101.77,4.45,2.48
2020,5,22,7.41,0.36,0.07,78.81,8.73,-258.02,101.04,4.14,2.24
2020,5,23,2.46,0.46,7.53,89.62,8.79,-262.24,100.8,5.37,3.24
2020,5,24,7.85,0.48,0.22,71.44,6.29,-259.4,101.4,1.3,1.15
2020,5,25,4.63,0.32,0.55,86.5,9.09,-260.25,101.32,1.7,1.43
2020,5,26,6.63,0.23,0.06,82.62,10.5,-260.1,101.25,4.01,1.97
2020,5,27,7.52,0.27,0.09,81.44,10.25,-261.27,101.32,3.27,1.97
2020,5,28,3.19,0.34,0.59,87.06,11.41,-263.63,101.18,3.22,2.19
2020,5,29,3.62,0.41,2.15,88.88,12.45,-265.81,100.61,2.66,1.83
2020,5,30,7.47,0.3,0.41,75.5,10.25,-263.49,100.11,4.02,1.62
2020,5,31,8.28,0.6,0.01,60.94,6.04,-263.1,100.68,1.9,1.38
2020,6,1,6.62,0.45,0.01,67.56,5.74,-261.21,101.05,2.4,1.57
2020,6,2,4.51,0.41,0.04,73.0,7.75,-263.38,100.43,4.59,2.39
2020,6,3,4.83,0.36,3.83,84.69,11.96,-261.08,99.33,2.38,1.08
2020,6,4,7.49,0.27,0.18,78.06,11.6,-261.17,100.05,3.7,2.0
2020,6,5,3.52,0.28,3.14,86.69,12.51,-263.95,100.19,2.82,1.97
2020,6,6,5.54,0.31,6.09,81.5,12.88,-262.31,99.77,4.2,1.33
2020,6,7,6.92,0.46,0.1,70.81,8.48,-263.85,100.12,2.61,1.91
2020,6,8,8.57,0.43,0.0,67.94,8.12,-260.6,100.5,2.83,0.95
2020,6,9,7.35,0.35,0.0,70.94,10.13,-258.77,100.33,4.01,2.05
2020,6,10,6.27,0.31,0.08,79.88,12.02,-262.93,100.61,4.41,2.76
2020,6,11,2.23,0.44,12.19,90.75,12.88,-266.94,100.65,4.05,2.98
2020,6,12,7.76,0.31,0.3,71.5,10.86,-263.59,100.73,3.96,1.99
2020,6,13,8.36,0.43,0.0,59.56,7.02,-262.76,101.14,2.67,1.24
2020,6,14,7.32,0.34,0.0,63.62,7.32,-260.72,101.7,4.3,2.48
2020,6,15,6.96,0.44,0.0,71.12,8.24,-261.34,101.86,1.99,1.26
2020,6,16,8.46,0.48,0.0,70.81,8.67,-260.51,101.75,2.84,1.04
2020,6,17,8.27,0.42,0.0,72.5,9.58,-258.99,101.41,3.33,1.32
2020,6,18,6.59,0.32,0.0,78.88,11.84,-260.82,101.13,2.68,1.64
2020,6,19,7.11,0.32,0.0,77.25,12.21,-261.94,100.9,3.44,1.87
2020,6,20,7.41,0.3,0.0,75.19,12.94,-261.09,100.69,3.56,1.96
2020,6,21,7.72,0.27,0.0,75.75,13.49,-263.26,100.52,2.1,0.94
2020,6,22,7.36,0.25,0.67,76.62,13.67,-262.25,100.38,4.14,2.16
2020,6,23,7.11,0.38,0.7,78.44,13.98,-262.8,99.89,4.43,2.37
2020,6,24,5.96,0.38,3.95,77.25,13.55,-263.48,99.61,2.8,1.08
2020,6,25,6.62,0.35,0.0,65.12,10.8,-261.96,100.38,4.2,2.12
2020,6,26,7.16,0.33,0.53,65.62,11.23,-262.53,100.27,2.78,1.23
2020,6,27,3.09,0.48,10.44,79.31,13.0,-264.61,99.78,4.49,2.18
2020,6,28,6.08,0.3,4.69,79.44,13.98,-261.61,99.68,3.22,1.82
2020,6,29,4.89,0.33,8.29,81.25,13.55,-264.74,99.87,2.15,1.27
2020,6,30,3.97,0.28,6.71,83.0,12.7,-265.85,100.15,2.49,0.93
2020,7,1,5.69,0.33,7.49,80.56,13.31,-263.36,100.05,3.13,1.3
2020,7,2,7.87,0.28,0.51,72.81,13.49,-258.91,99.83,3.62,1.66
2020,7,3,3.46,0.27,13.75,82.06,15.14,-260.05,99.98,3.55,1.35
2020,7,4,7.38,0.36,3.49,77.0,12.39,-260.96,100.27,2.83,1.13
2020,7,5,7.48,0.3,0.03,71.38,13.49,-259.67,100.31,2.36,1.02
2020,7,6,7.32,0.29,0.34,69.88,13.0,-260.1,100.68,4.93,2.71
2020,7,7,3.4,0.45,0.34,75.69,12.08,-264.56,100.94,2.2,1.46
2020,7,8,4.4,0.34,1.87,85.31,15.56,-265.42,100.58,2.47,1.76
2020,7,9,7.56,0.29,1.21,76.69,15.56,-262.72,100.51,2.64,1.23
2020,7,10,3.45,0.65,19.63,91.19,16.24,-267.6,100.3,6.8,3.65
2020,7,11,6.03,0.61,6.12,85.12,16.6,-266.83,99.61,4.17,2.53
2020,7,12,7.31,0.43,0.18,74.0,14.53,-265.06,99.52,2.05,1.88
2020,7,13,6.58,0.3,0.93,75.12,14.4,-265.67,99.83,3.42,1.02
2020,7,14,7.13,0.39,1.15,70.38,12.57,-263.93,100.33,3.4,1.38
2020,7,15,5.7,0.38,0.16,75.12,12.15,-263.28,101.12,3.16,1.59
2020,7,16,7.31,0.54,0.17,68.5,10.25,-264.5,101.53,2.6,1.95
2020,7,17,2.51,0.49,2.48,85.25,13.98,-264.15,100.94,3.24,2.21
2020,7,18,8.0,0.34,0.02,66.88,12.88,-257.93,100.62,4.32,1.78
2020,7,19,7.77,0.45,0.16,68.62,14.65,-260.27,100.29,4.28,2.34
2020,7,20,6.33,0.34,2.17,74.5,16.36,-263.54,100.01,3.72,1.7
2020,7,21,7.33,0.37,0.0,61.12,13.18,-261.76,100.5,3.13,1.8
2020,7,22,5.73,0.3,4.73,75.31,15.75,-263.98,100.61,4.27,2.27
2020,7,23,5.16,0.37,9.02,85.62,17.33,-266.51,100.53,3.23,2.19
2020,7,24,4.58,0.33,0.83,82.62,14.16,-267.33,100.8,3.84,1.79
2020,7,25,7.0,0.32,0.01,66.62,13.12,-259.52,100.72,4.76,2.18
2020,7,26,7.3,0.4,0.0,63.31,13.85,-262.38,100.34,3.43,1.68
2020,7,27,7.35,0.4,0.07,58.12,13.55,-260.56,99.82,3.14,1.5
2020,7,28,6.44,0.38,1.15,61.25,14.71,-262.39,99.77,3.34,2.0
2020,7,29,7.29,0.4,0.07,58.12,12.15,-261.66,100.19,5.05,2.73
2020,7,30,5.41,0.4,3.57,69.81,14.71,-263.35,100.02,5.25,2.52
2020,7,31,4.88,0.3,3.55,71.69,13.61,-262.52,99.92,3.82,1.79
2020,8,1,7.25,0.39,0.01,62.19,12.7,-259.39,100.26,4.15,2.09
2020,8,2,2.88,0.58,3.31,83.81,16.42,-266.06,100.36,3.25,2.12
2020,8,3,7.11,0.47,0.73,64.19,14.04,-264.54,100.49,4.66,2.72
2020,8,4,2.84,0.86,8.71,84.12,16.17,-269.17,100.23,13.13,8.22
2020,8,5,7.05,0.44,0.09,64.69,13.0,-262.13,100.51,4.19,2.02
2020,8,6,4.98,0.38,0.26,60.44,10.44,-260.77,100.9,4.06,2.52
2020,8,7,4.58,0.45,0.14,61.81,10.68,-264.66,101.0,2.05,1.37
2020,8,8,6.89,0.35,0.39,71.0,12.63,-260.25,100.99,2.9,1.34
2020,8,9,6.54,0.41,0.01,71.56,13.85,-261.28,100.8,3.33,1.84
